-0.15117,-0.67479,-4.24
-0.15762,-0.68353,-4.231
-0.16401,-0.69243,-4.2224
-0.17067,-0.70155,-4.2143
-0.17777,-0.71093,-4.2068
-0.18527,-0.72053,-4.1998
-0.19306,-0.73041,-4.1934
-0.20089,-0.7405,-4.1874
-0.20855,-0.75069,-4.1818
-0.21608,-0.76076,-4.1766
-0.22358,-0.77064,-4.1717
-0.23104,-0.7805,-4.1671
-0.23848,-0.79044,-4.1627
-0.24601,-0.80038,-4.1583
-0.25362,-0.81027,-4.154
-0.2613,-0.82013,-4.1495
-0.26898,-0.83005,-4.1448
-0.27663,-0.84002,-4.1398
-0.28434,-0.8501,-4.1344
-0.29221,-0.86023,-4.1286
-0.30017,-0.87026,-4.1224
-0.30805,-0.88019,-4.1157
-0.31593,-0.89007,-4.1085
-0.32408,-0.89982,-4.1007
-0.33245,-0.90932,-4.0925
-0.34085,-0.91864,-4.0838
-0.34926,-0.92788,-4.0746
-0.35772,-0.93704,-4.0647
-0.36629,-0.94613,-4.0543
-0.37497,-0.95499,-4.0435
-0.38386,-0.96366,-4.0322
-0.39307,-0.97243,-4.0203
-0.40246,-0.98128,-4.0078
-0.41202,-0.99,-3.9949
-0.42181,-0.99845,-3.9816
-0.43189,-1.0067,-3.9679
-0.44244,-1.0147,-3.9538
-0.45342,-1.0227,-3.9394
-0.46473,-1.0304,-3.9245
-0.47627,-1.0376,-3.9094
-0.48788,-1.0445,-3.8942
-0.49944,-1.0514,-3.8787
-0.51097,-1.058,-3.863
-0.52241,-1.0643,-3.8471
-0.53379,-1.0703,-3.8311
-0.5453,-1.0763,-3.8152
-0.55698,-1.0821,-3.7993
-0.56874,-1.0879,-3.7835
-0.58035,-1.0939,-3.7675
-0.59186,-1.0999,-3.7514
-0.60355,-1.1056,-3.7355
-0.61544,-1.111,-3.7197
-0.62759,-1.1162,-3.7041
-0.64011,-1.1213,-3.6886
-0.65284,-1.126,-3.6735
-0.66566,-1.1304,-3.6586
-0.67858,-1.1346,-3.644
-0.69147,-1.1386,-3.6297
-0.70416,-1.1426,-3.6156
-0.71678,-1.1465,-3.6018
-0.72953,-1.1504,-3.5881
-0.74249,-1.1542,-3.5748
-0.75588,-1.1581,-3.5618
-0.76967,-1.1621,-3.5489
-0.78362,-1.1661,-3.5363
-0.79777,-1.1701,-3.524
-0.81216,-1.1739,-3.5121
-0.82652,-1.1776,-3.5006
-0.84068,-1.1811,-3.4896
-0.85477,-1.1845,-3.4788
-0.86883,-1.1876,-3.4684
-0.88295,-1.1905,-3.4582
-0.89715,-1.1934,-3.4482
-0.91139,-1.1961,-3.4383
-0.9258,-1.1987,-3.4286
-0.94063,-1.2012,-3.4191
-0.95601,-1.2036,-3.4096
-0.9717,-1.2056,-3.4004
-0.98735,-1.2074,-3.3913
-1.0029,-1.2092,-3.3824
-1.0185,-1.2111,-3.3736
-1.0343,-1.213,-3.365
-1.0505,-1.2148,-3.3566
-1.0671,-1.2164,-3.3484
-1.0836,-1.2178,-3.3404
-1.0999,-1.2193,-3.3327
-1.116,-1.2207,-3.3253
-1.1319,-1.222,-3.3182
-1.1475,-1.2235,-3.3115
-1.163,-1.2252,-3.3052
-1.1785,-1.2268,-3.2995
-1.194,-1.2284,-3.2944
-1.2097,-1.2301,-3.2899
-1.2259,-1.2318,-3.286
-1.2427,-1.2334,-3.2826
-1.2597,-1.235,-3.2798
-1.2769,-1.2367,-3.2775
-1.2942,-1.2386,-3.2755
-1.3119,-1.2408,-3.2737
-1.3299,-1.2432,-3.2722
-1.3478,-1.2455,-3.271
-1.3655,-1.2477,-3.2699
-1.3833,-1.2498,-3.2691
-1.4015,-1.2519,-3.2683
-1.4204,-1.2541,-3.2675
-1.44,-1.2563,-3.2668
-1.46,-1.2586,-3.2661
-1.48,-1.2609,-3.2654
-1.4998,-1.2631,-3.2648
-1.5197,-1.2651,-3.2641
-1.5397,-1.2669,-3.2633
-1.56,-1.2686,-3.2622
-1.5806,-1.2702,-3.2607
-1.6011,-1.2718,-3.259
-1.6215,-1.2732,-3.257
-1.642,-1.2742,-3.2548
-1.6629,-1.2749,-3.2523
-1.6838,-1.2754,-3.2496
-1.7045,-1.2757,-3.2466
-1.7252,-1.2759,-3.2433
-1.7456,-1.2761,-3.2398
-1.7658,-1.2763,-3.2361
-1.7854,-1.2764,-3.2323
-1.8046,-1.2766,-3.2282
-1.8237,-1.2767,-3.2242
-1.8426,-1.2768,-3.2201
-1.8613,-1.2769,-3.216
-1.8797,-1.2769,-3.2121
-1.8981,-1.2769,-3.2083
-1.9161,-1.277,-3.2046
-1.934,-1.277,-3.2012
-1.9518,-1.277,-3.1981
-1.9699,-1.277,-3.1952
-1.9883,-1.2774,-3.1926
-2.0069,-1.2781,-3.1902
-2.0254,-1.2788,-3.1882
-2.0437,-1.2795,-3.1864
-2.0618,-1.2802,-3.185
-2.0802,-1.2809,-3.1838
-2.0991,-1.2816,-3.1828
-2.1185,-1.2824,-3.1819
-2.1378,-1.2832,-3.1812
-2.1572,-1.284,-3.1808
-2.177,-1.2848,-3.1804
-2.1971,-1.2855,-3.1802
-2.2171,-1.2861,-3.1801
-2.2372,-1.2866,-3.18
-2.2574,-1.287,-3.1801
-2.2778,-1.2875,-3.1802
-2.2988,-1.288,-3.1802
-2.3201,-1.2882,-3.1804
-2.3414,-1.2881,-3.1807
-2.3623,-1.2878,-3.181
-2.3831,-1.2876,-3.1813
-2.4035,-1.2874,-3.1817
-2.4236,-1.2872,-3.1821
-2.4434,-1.2871,-3.1824
-2.4632,-1.287,-3.1827
-2.4834,-1.287,-3.1829
-2.5039,-1.287,-3.1831
-2.5249,-1.287,-3.183
-2.5462,-1.287,-3.1827
-2.5681,-1.2872,-3.1824
-2.5904,-1.2873,-3.182
-2.6129,-1.2873,-3.1817
-2.6354,-1.2874,-3.1814
-2.6576,-1.2875,-3.1812
-2.6799,-1.2879,-3.1808
-2.7027,-1.2884,-3.1803
-2.7259,-1.289,-3.1798
-2.7493,-1.2898,-3.1792
-2.7727,-1.2906,-3.1786
-2.7959,-1.2913,-3.1782
-2.8188,-1.2919,-3.1778
-2.8417,-1.2926,-3.1775
-2.8648,-1.2933,-3.1773
-2.8885,-1.294,-3.1771
-2.9125,-1.2947,-3.1768
-2.9367,-1.2955,-3.1765
-2.9612,-1.2964,-3.1761
-2.986,-1.2973,-3.1758
-3.0112,-1.2982,-3.1755
-3.0369,-1.299,-3.1754
-3.0626,-1.2997,-3.1752
-3.0885,-1.3004,-3.175
-3.1149,-1.301,-3.1748
-3.142,-1.3014,-3.1746
-3.1699,-1.3016,-3.1744
-3.1983,-1.3018,-3.1743
-3.2264,-1.302,-3.1741
-3.254,-1.3023,-3.1739
-3.2815,-1.3027,-3.1737
-3.3092,-1.303,-3.1735
-3.337,-1.3035,-3.1733
-3.3651,-1.304,-3.1731
-3.3936,-1.3045,-3.173
-3.4222,-1.3051,-3.1729
-3.4507,-1.3058,-3.1728
-3.4797,-1.3064,-3.1727
-3.5092,-1.3068,-3.1727
-3.5391,-1.3072,-3.1727
-3.5692,-1.3075,-3.1728
-3.5994,-1.308,-3.1729
-3.6297,-1.3085,-3.1731
-3.6599,-1.3091,-3.1734
-3.6899,-1.3097,-3.1736
-3.72,-1.3103,-3.1739
-3.7505,-1.3109,-3.1741
-3.7808,-1.3117,-3.1742
-3.8107,-1.3126,-3.1742
-3.8402,-1.3135,-3.1741
-3.8695,-1.3146,-3.174
-3.8987,-1.3158,-3.174
-3.928,-1.3168,-3.174
-3.9574,-1.3178,-3.1738
-3.987,-1.3185,-3.1736
-4.0167,-1.319,-3.1732
-4.0464,-1.3195,-3.1727
-4.0763,-1.3197,-3.1721
-4.1067,-1.3199,-3.1714
-4.1378,-1.32,-3.1706
-4.1693,-1.3199,-3.1696
-4.2002,-1.3199,-3.1686
-4.2303,-1.32,-3.1675
-4.2596,-1.3202,-3.1663
-4.2885,-1.3205,-3.1649
-4.3169,-1.3207,-3.1634
-4.3452,-1.3208,-3.162
-4.3733,-1.3207,-3.1605
-4.4013,-1.3207,-3.159
-4.4293,-1.3207,-3.1575
-4.457,-1.3206,-3.1559
-4.4844,-1.3202,-3.1543
-4.5116,-1.3198,-3.1526
-4.5386,-1.3192,-3.1509
-4.5653,-1.3185,-3.1491
-4.5914,-1.318,-3.1474
-4.6167,-1.3175,-3.1457
-4.6415,-1.317,-3.1439
-4.6665,-1.3164,-3.1421
-4.692,-1.3158,-3.1402
-4.7176,-1.3153,-3.1382
-4.7432,-1.3149,-3.1362
-4.769,-1.3143,-3.1341
-4.7947,-1.3135,-3.132
-4.8202,-1.3127,-3.1298
-4.8459,-1.3116,-3.1276
-4.8715,-1.3103,-3.1254
-4.8971,-1.3089,-3.1232
-4.9229,-1.3074,-3.1211
-4.9487,-1.3058,-3.1188
-4.9745,-1.3042,-3.1166
-5.0008,-1.3027,-3.1143
-5.0274,-1.3012,-3.1118
-5.0538,-1.2997,-3.1093
-5.0797,-1.2981,-3.1068
-5.1055,-1.2964,-3.1044
-5.1312,-1.2948,-3.1021
-5.1568,-1.2931,-3.0997
-5.1823,-1.2914,-3.0973
-5.2081,-1.2896,-3.0949
-5.2338,-1.2877,-3.0926
-5.2594,-1.2858,-3.0903
-5.2849,-1.2836,-3.0881
-5.3106,-1.2813,-3.0858
-5.3364,-1.2789,-3.0836
-5.3621,-1.2763,-3.0814
-5.3878,-1.2736,-3.079
-5.4133,-1.2709,-3.0764
-5.4384,-1.2681,-3.0736
-5.4632,-1.2652,-3.0706
-5.4877,-1.2623,-3.0675
-5.512,-1.2594,-3.0642
-5.5364,-1.2564,-3.0606
-5.5609,-1.2533,-3.0567
-5.5854,-1.2502,-3.0526
-5.6097,-1.2471,-3.0484
-5.6337,-1.2439,-3.044
-5.6576,-1.2407,-3.0394
-5.6816,-1.2374,-3.0347
-5.7057,-1.234,-3.0299
-5.7301,-1.2305,-3.0249
-5.7545,-1.2269,-3.0197
-5.7788,-1.2231,-3.0143
-5.8031,-1.2191,-3.0088
-5.8272,-1.215,-3.0031
-5.8512,-1.2108,-2.9974
-5.8752,-1.2066,-2.9917
-5.899,-1.2023,-2.986
-5.9227,-1.1978,-2.9804
-5.9467,-1.1931,-2.9749
-5.9711,-1.188,-2.9696
-5.9955,-1.1827,-2.9645
-6.0199,-1.1771,-2.9596
-6.0442,-1.1716,-2.9547
-6.0682,-1.1661,-2.95
-6.0918,-1.1605,-2.9453
-6.1152,-1.1546,-2.9409
-6.1385,-1.1484,-2.9367
-6.1618,-1.1421,-2.9325
-6.1851,-1.136,-2.9285
-6.2085,-1.1299,-2.9245
-6.232,-1.1237,-2.9205
-6.2554,-1.1174,-2.9165
-6.2788,-1.111,-2.9125
-6.3023,-1.1045,-2.9084
-6.3261,-1.0978,-2.9044
-6.35,-1.0909,-2.9004
-6.3739,-1.0839,-2.8964
-6.3977,-1.0769,-2.8924
-6.4213,-1.0699,-2.8883
-6.4447,-1.0626,-2.8841
-6.4682,-1.0553,-2.88
-6.4918,-1.048,-2.876
-6.5156,-1.0405,-2.8722
-6.5394,-1.0328,-2.8688
-6.5631,-1.0252,-2.8656
-6.5866,-1.0176,-2.8626
-6.6102,-1.0098,-2.86
-6.6336,-1.002,-2.8577
-6.6569,-0.99422,-2.8557
-6.6803,-0.98649,-2.854
-6.704,-0.97885,-2.8525
-6.7281,-0.9712,-2.8512
-6.7524,-0.96334,-2.85
-6.7772,-0.95516,-2.8491
-6.8022,-0.94682,-2.8483
-6.8273,-0.93846,-2.8474
-6.8525,-0.93003,-2.8466
-6.8777,-0.92155,-2.8457
-6.9031,-0.91304,-2.8449
-6.9289,-0.90447,-2.8443
-6.9547,-0.89581,-2.8437
-6.9804,-0.8872,-2.8431
-7.0061,-0.87868,-2.8426
-7.032,-0.87008,-2.842
-7.0583,-0.86133,-2.8415
-7.0849,-0.85249,-2.8411
-7.1117,-0.84354,-2.8406
-7.1389,-0.83438,-2.8402
-7.1666,-0.82508,-2.8399
-7.1945,-0.81582,-2.8396
-7.222,-0.80664,-2.8391
-7.2493,-0.7975,-2.8385
-7.2767,-0.78839,-2.8378
-7.3041,-0.77933,-2.837
-7.331,-0.77036,-2.8361
-7.358,-0.7614,-2.8352
-7.385,-0.75242,-2.8342
-7.4121,-0.74337,-2.8332
-7.4392,-0.73422,-2.8321
-7.4663,-0.725,-2.8311
-7.4935,-0.71572,-2.8301
-7.5205,-0.70638,-2.8292
-7.547,-0.697,-2.8284
-7.5733,-0.68757,-2.8276
-7.5995,-0.67814,-2.8269
-7.6255,-0.66883,-2.8261
-7.6514,-0.65966,-2.8252
-7.6772,-0.65049,-2.8244
-7.7026,-0.64137,-2.8237
-7.728,-0.63233,-2.823
-7.7534,-0.62329,-2.8224
-7.7791,-0.61425,-2.8217
-7.8048,-0.60523,-2.8211
-7.8303,-0.59624,-2.8205
-7.8557,-0.58723,-2.8199
-7.8813,-0.57806,-2.8192
-7.9072,-0.56856,-2.8186
-7.9334,-0.55875,-2.8182
-7.9597,-0.54885,-2.8178
-7.9863,-0.53901,-2.8174
-8.0129,-0.52927,-2.817
-8.0396,-0.51966,-2.8165
-8.0666,-0.51006,-2.8159
-8.0938,-0.50045,-2.8153
-8.1209,-0.49091,-2.8148
-8.148,-0.48139,-2.8142
-8.1748,-0.47184,-2.8136
-8.2018,-0.46217,-2.813
-8.229,-0.45236,-2.8124
-8.2561,-0.44251,-2.8118
-8.2831,-0.43264,-2.8111
-8.3101,-0.42275,-2.8105
-8.337,-0.41287,-2.8098
-8.3639,-0.40295,-2.8092
-8.3912,-0.39293,-2.8086
-8.4186,-0.38292,-2.8079
-8.446,-0.37301,-2.8074
-8.4731,-0.36312,-2.8069
-8.5003,-0.3532,-2.8065
-8.5276,-0.34315,-2.8062
-8.5552,-0.33287,-2.806
-8.583,-0.32244,-2.8059
-8.6108,-0.31203,-2.806
-8.6387,-0.30166,-2.806
-8.667,-0.29127,-2.8061
-8.6956,-0.2808,-2.8063
-8.7247,-0.27008,-2.8066
-8.7543,-0.25908,-2.807
-8.7844,-0.24798,-2.8075
-8.8149,-0.23691,-2.8081
-8.8456,-0.22591,-2.8088
-8.876,-0.21511,-2.8095
-8.906,-0.20453,-2.8101
-8.9355,-0.19411,-2.8105
-8.9646,-0.18389,-2.8109
-8.9932,-0.17379,-2.8114
-9.0219,-0.16359,-2.8121
-9.0506,-0.15337,-2.8131
-9.0791,-0.14333,-2.8143
-9.1073,-0.13336,-2.8159
-9.1353,-0.12337,-2.8178
-9.163,-0.11356,-2.82
-9.1903,-0.10413,-2.8224
-9.2173,-0.09505,-2.8251
-9.2439,-0.086266,-2.8282
-9.2701,-0.077809,-2.8316
-9.2961,-0.069695,-2.8354
-9.3217,-0.061945,-2.8397
-9.3471,-0.054501,-2.8445
-9.3722,-0.047334,-2.8498
-9.397,-0.040524,-2.8554
-9.4218,-0.034085,-2.8614
-9.4464,-0.027953,-2.8677
-9.4706,-0.022066,-2.8744
-9.4947,-0.016485,-2.8813
-9.5186,-0.011244,-2.8883
-9.5426,-0.006193,-2.8955
-9.5664,-0.0012574,-2.9029
-9.59,0.0035427,-2.9103
-9.6134,0.008135,-2.9178
-9.6368,0.012473,-2.9253
-9.6603,0.016601,-2.9327
-9.6838,0.020553,-2.9401
-9.7072,0.024397,-2.9475
-9.7304,0.028149,-2.9549
-9.7535,0.031694,-2.9625
-9.7766,0.03487,-2.9702
-9.7995,0.037665,-2.9783
-9.8222,0.040166,-2.9868
-9.8451,0.042419,-2.9958
-9.868,0.044513,-3.0054
-9.891,0.046466,-3.0158
-9.914,0.048142,-3.027
-9.9371,0.049426,-3.0391
-9.96,0.050298,-3.052
-9.9829,0.050788,-3.0658
-10.006,0.050908,-3.0805
-10.028,0.050566,-3.096
-10.05,0.04971,-3.1123
-10.072,0.048409,-3.1293
-10.093,0.046678,-3.1467
-10.114,0.04451,-3.1645
-10.135,0.042004,-3.1825
-10.156,0.03922,-3.2005
-10.176,0.036176,-3.2181
-10.196,0.032977,-3.2351
-10.217,0.029635,-3.2514
-10.237,0.026055,-3.2668
-10.258,0.022173,-3.2812
-10.278,0.018008,-3.2946
-10.3,0.01362,-3.3071
-10.321,0.0089757,-3.3186
-10.343,0.0040275,-3.3292
-10.365,-0.0011515,-3.3392
-10.387,-0.0064984,-3.3485
-10.41,-0.012036,-3.3571
-10.432,-0.017813,-3.3649
-10.455,-0.023865,-3.3721
-10.478,-0.030125,-3.3786
-10.501,-0.036441,-3.3846
-10.525,-0.042739,-3.3902
-10.548,-0.049033,-3.3954
-10.572,-0.055338,-3.4003
-10.595,-0.061619,-3.4048
-10.619,-0.067828,-3.4089
-10.642,-0.074029,-3.4127
-10.665,-0.080293,-3.4162
-10.689,-0.086571,-3.4194
-10.712,-0.092819,-3.4222
-10.736,-0.099071,-3.4247
-10.759,-0.10534,-3.4269
-10.783,-0.11162,-3.4287
-10.807,-0.11793,-3.4304
-10.831,-0.12427,-3.4318
-10.855,-0.13066,-3.4329
-10.879,-0.13707,-3.4337
-10.903,-0.1435,-3.4342
-10.927,-0.15006,-3.4345
-10.951,-0.15671,-3.4346
-10.975,-0.16335,-3.4345
-10.999,-0.16995,-3.4344
-11.023,-0.17662,-3.4342
-11.047,-0.18346,-3.434
-11.072,-0.19043,-3.4338
-11.097,-0.19747,-3.4335
-11.121,-0.20463,-3.4333
-11.147,-0.21194,-3.4331
-11.172,-0.2193,-3.4331
-11.198,-0.22663,-3.433
-11.224,-0.23404,-3.433
-11.25,-0.24164,-3.433
-11.276,-0.24933,-3.4331
-11.303,-0.25705,-3.4331
-11.329,-0.26484,-3.4334
-11.356,-0.27265,-3.4338
-11.382,-0.28038,-3.4341
-11.409,-0.28803,-3.4343
-11.436,-0.2956,-3.4345
-11.464,-0.30317,-3.4347
-11.491,-0.31075,-3.4349
-11.519,-0.31831,-3.4351
-11.547,-0.3259,-3.4352
-11.574,-0.33363,-3.4351
-11.602,-0.34157,-3.4349
-11.63,-0.34961,-3.4348
-11.658,-0.35765,-3.4349
-11.687,-0.36572,-3.4349
-11.715,-0.3739,-3.4348
-11.743,-0.38225,-3.4347
-11.77,-0.3907,-3.4347
-11.798,-0.39905,-3.4346
-11.825,-0.40723,-3.4346
-11.853,-0.41544,-3.4347
-11.88,-0.42375,-3.4349
-11.908,-0.43202,-3.435
-11.936,-0.44005,-3.4351
-11.963,-0.44776,-3.4349
-11.99,-0.45507,-3.4345
-12.017,-0.462,-3.4338
-12.044,-0.46872,-3.4329
-12.07,-0.47548,-3.432
-12.097,-0.48236,-3.4311
-12.123,-0.48932,-3.4301
-12.149,-0.49634,-3.4289
-12.175,-0.50323,-3.4275
-12.202,-0.51001,-3.426
-12.228,-0.51687,-3.4241
-12.253,-0.5238,-3.4219
-12.279,-0.53063,-3.4194
-12.304,-0.53728,-3.4164
-12.328,-0.54376,-3.4131
-12.353,-0.55008,-3.4095
-12.377,-0.5562,-3.4055
-12.4,-0.56211,-3.4011
-12.423,-0.56777,-3.3963
-12.446,-0.57314,-3.3913
-12.468,-0.5782,-3.3862
-12.49,-0.58305,-3.3811
-12.512,-0.58788,-3.376
-12.534,-0.59278,-3.3711
-12.555,-0.59767,-3.3663
-12.576,-0.60249,-3.3619
-12.598,-0.60729,-3.358
-12.62,-0.6121,-3.3547
-12.642,-0.61683,-3.3518
-12.664,-0.62149,-3.3493
-12.686,-0.62608,-3.3471
-12.709,-0.63042,-3.3452
-12.732,-0.63465,-3.3436
-12.755,-0.63898,-3.3422
-12.778,-0.64322,-3.3412
-12.802,-0.64729,-3.3403
-12.826,-0.65132,-3.3397
-12.85,-0.65531,-3.3393
-12.874,-0.65921,-3.3391
-12.898,-0.66314,-3.3391
-12.922,-0.66713,-3.3392
-12.947,-0.67112,-3.3393
-12.971,-0.67513,-3.3395
-12.996,-0.67923,-3.3397
-13.02,-0.68346,-3.34
-13.045,-0.68772,-3.3403
-13.069,-0.69194,-3.3405
-13.094,-0.69632,-3.3408
-13.118,-0.701,-3.341
-13.143,-0.7057,-3.3415
-13.167,-0.71018,-3.3424
-13.192,-0.71438,-3.3438
-13.217,-0.71812,-3.3458
-13.242,-0.72137,-3.3484
-13.266,-0.72434,-3.3517
-13.29,-0.72711,-3.3559
-13.314,-0.72982,-3.3612
-13.338,-0.73273,-3.3674
-13.362,-0.73608,-3.3746
-13.386,-0.74017,-3.3828
-13.409,-0.74532,-3.392
-13.432,-0.7516,-3.4021
-13.454,-0.75888,-3.413
-13.476,-0.76666,-3.4248
-13.497,-0.77451,-3.4372
-13.517,-0.78262,-3.4502
-13.537,-0.79137,-3.4633
-13.556,-0.80059,-3.4769
-13.575,-0.81004,-3.4911
-13.594,-0.81976,-3.5059
-13.612,-0.82976,-3.521
-13.63,-0.83993,-3.5365
-13.648,-0.85,-3.5525
-13.666,-0.85972,-3.5688
-13.683,-0.86931,-3.5853
-13.7,-0.87913,-3.6018
-13.716,-0.88923,-3.6182
-13.733,-0.89956,-3.6344
-13.749,-0.91021,-3.6503
-13.765,-0.92119,-3.6659
-13.781,-0.93242,-3.6811
-13.796,-0.9438,-3.6957
-13.812,-0.95523,-3.7097
-13.827,-0.96661,-3.7232
-13.842,-0.97781,-3.7361
-13.856,-0.98888,-3.7484
-13.871,-0.99991,-3.7603
-13.885,-1.0109,-3.7716
-13.9,-1.022,-3.7825
-13.914,-1.0332,-3.793
-13.928,-1.0444,-3.803
-13.942,-1.056,-3.8125
-13.956,-1.0679,-3.8215
-13.97,-1.0805,-3.8303
-13.984,-1.0933,-3.839
-13.999,-1.1064,-3.8474
-14.013,-1.1198,-3.8557
-14.028,-1.1334,-3.8639
-14.043,-1.1474,-3.8719
-14.058,-1.1616,-3.8797
-14.073,-1.176,-3.8873
-14.088,-1.1907,-3.895
-14.103,-1.2056,-3.9027
-14.119,-1.2207,-3.9107
-14.134,-1.2361,-3.9187
-14.15,-1.2518,-3.927
-14.165,-1.2678,-3.9355
-14.18,-1.2844,-3.944
-14.195,-1.3012,-3.9525
-14.21,-1.3184,-3.9608
-14.225,-1.3357,-3.9691
-14.239,-1.3533,-3.9775
-14.253,-1.3714,-3.986
-14.267,-1.3897,-3.9946
-14.281,-1.408,-4.0031
-14.295,-1.4263,-4.0117
-14.309,-1.4448,-4.0205
-14.323,-1.4636,-4.0294
-14.336,-1.4824,-4.0384
-14.349,-1.5011,-4.0477
-14.362,-1.5197,-4.0572
-14.374,-1.5384,-4.067
-14.387,-1.5571,-4.0769
-14.399,-1.5761,-4.087
-14.411,-1.5954,-4.0972
-14.423,-1.6148,-4.1075
-14.436,-1.6343,-4.118
-14.448,-1.6539,-4.1285
-14.459,-1.6736,-4.139
-14.471,-1.6936,-4.1497
-14.482,-1.7135,-4.1604
-14.493,-1.7334,-4.1712
-14.504,-1.7535,-4.1821
-14.514,-1.7739,-4.1929
-14.524,-1.7944,-4.2037
-14.533,-1.815,-4.2144
-14.543,-1.8355,-4.2251
-14.552,-1.856,-4.2357
-14.561,-1.8768,-4.2463
-14.57,-1.8977,-4.257
-14.578,-1.9186,-4.2677
-14.586,-1.9395,-4.2783
-14.595,-1.9604,-4.2889
-14.603,-1.9814,-4.2996
-14.611,-2.0026,-4.3101
-14.619,-2.024,-4.3206
-14.626,-2.0456,-4.331
-14.634,-2.0671,-4.3412
-14.641,-2.0885,-4.3512
-14.648,-2.1101,-4.3608
-14.655,-2.1316,-4.3702
-14.662,-2.1528,-4.3791
-14.668,-2.1741,-4.3875
-14.674,-2.1957,-4.3951
-14.68,-2.2175,-4.402
-14.687,-2.2393,-4.4082
-14.693,-2.2612,-4.4135
-14.7,-2.283,-4.4181
-14.706,-2.305,-4.422
-14.713,-2.3272,-4.4252
-14.72,-2.3497,-4.4278
-14.726,-2.3724,-4.4299
-14.733,-2.3952,-4.4314
-14.74,-2.4179,-4.4325
-14.748,-2.4405,-4.4331
-14.755,-2.463,-4.4334
-14.763,-2.4858,-4.4334
-14.771,-2.5087,-4.4332
-14.779,-2.5319,-4.4329
-14.787,-2.5553,-4.4325
-14.795,-2.5789,-4.432
-14.802,-2.6023,-4.4316
-14.81,-2.6256,-4.4311
-14.817,-2.6489,-4.4306
-14.825,-2.6724,-4.4301
-14.832,-2.6962,-4.4296
-14.84,-2.7202,-4.4291
-14.847,-2.7441,-4.4287
-14.854,-2.7679,-4.4284
-14.862,-2.7916,-4.4284
-14.869,-2.8151,-4.4285
-14.876,-2.8385,-4.4287
-14.883,-2.8622,-4.4288
-14.89,-2.8859,-4.4289
-14.897,-2.9095,-4.4291
-14.904,-2.9331,-4.4293
-14.911,-2.9568,-4.4296
-14.919,-2.9808,-4.4298
-14.926,-3.0051,-4.4299
-14.934,-3.0295,-4.4299
-14.942,-3.0537,-4.43
-14.95,-3.0778,-4.4301
-14.957,-3.1019,-4.4301
-14.965,-3.1262,-4.43
-14.972,-3.1505,-4.4299
-14.98,-3.175,-4.4297
-14.988,-3.1994,-4.4295
-14.995,-3.2237,-4.4291
-15.003,-3.2481,-4.4285
-15.011,-3.2728,-4.4276
-15.019,-3.2975,-4.4263
-15.028,-3.3223,-4.4247
-15.036,-3.3467,-4.4228
-15.045,-3.3706,-4.4206
-15.054,-3.3939,-4.4182
-15.062,-3.4168,-4.4154
-15.071,-3.4394,-4.4121
-15.079,-3.4619,-4.4084
-15.087,-3.4844,-4.4043
-15.095,-3.5064,-4.3997
