VERTEX2 71 -4.436052 -18.807250 2.159701
VERTEX2 72 -5.019587 -18.042211 1.880146
VERTEX2 73 -5.337261 -17.030544 1.937593
VERTEX2 74 -5.704382 -16.152442 2.012464
VERTEX2 75 -5.850831 -15.731247 1.670479
VERTEX2 76 -5.846536 -14.683353 1.651263
VERTEX2 77 -6.059823 -13.693788 1.812365
VERTEX2 78 -6.408080 -12.785104 1.820276
VERTEX2 79 -6.625858 -11.830941 1.847081
VERTEX2 80 -6.981572 -10.933443 1.907948
VERTEX2 81 -7.214176 -9.998734 1.853948
VERTEX2 82 -7.487839 -9.033167 1.811353
VERTEX2 83 -7.702164 -7.997786 1.780716
VERTEX2 84 -7.914371 -7.053766 1.906149
VERTEX2 85 -8.212947 -6.081724 1.963378
VERTEX2 86 -8.635965 -5.112534 1.947438
VERTEX2 87 -8.847408 -4.069627 1.858426
VERTEX2 88 -8.715883 -3.987569 1.402203
VERTEX2 89 -8.602806 -3.984952 0.922954
VERTEX2 90 -8.502342 -4.051116 0.397304
VERTEX2 91 -7.653084 -3.759406 0.318829
VERTEX2 92 -6.740629 -3.534988 0.378430
VERTEX2 93 -5.666569 -3.218494 0.359721
VERTEX2 94 -4.743564 -2.798142 0.367990
VERTEX2 95 -3.762724 -2.499355 0.417817
VERTEX2 96 -2.802706 -2.186633 0.363328
VERTEX2 97 -2.686628 -2.176780 0.823190
VERTEX2 98 -2.552875 -2.020300 1.360745
VERTEX2 99 -2.526281 -2.042926 1.903030
VERTEX2 100 -2.572235 -2.102877 2.455094
VERTEX2 101 -2.555268 -2.051164 2.964544
VERTEX2 102 -2.577474 -2.076360 -2.734604
VERTEX2 103 -2.501667 -2.199380 -2.203252
VERTEX2 104 -2.492125 -2.118758 -1.641095
VERTEX2 105 -2.389234 -2.089453 -1.091592
VERTEX2 106 -2.256077 -2.037975 -0.552250
VERTEX2 107 -2.322107 -1.976804 -0.012364
VERTEX2 108 -1.622051 -1.634980 0.391570
VERTEX2 109 -0.521542 -1.250037 0.388034
VERTEX2 110 0.419346 -0.886569 0.374932
VERTEX2 111 1.352143 -0.427650 0.296546
VERTEX2 112 2.299754 -0.032738 0.291975
VERTEX2 113 3.186344 0.266354 0.348874
VERTEX2 114 4.156169 0.578508 0.350516
VERTEX2 115 5.161235 0.920052 0.273976
VERTEX2 116 5.696418 0.939276 -0.105122
VERTEX2 117 6.665545 0.691731 -0.334914
VERTEX2 118 7.583575 0.378341 -0.525090
VERTEX2 119 8.419567 -0.135477 -0.684809
VERTEX2 120 9.247788 -0.864896 -0.711441
VERTEX2 121 9.962072 -1.594721 -0.701144
VERTEX2 122 10.732608 -2.238464 -0.773768
VERTEX2 123 11.450842 -3.083655 -0.809751
VERTEX2 124 12.075996 -3.795853 -0.893537
VERTEX2 125 12.685755 -4.585310 -0.953850
VERTEX2 126 13.217385 -5.489267 -1.006729
VERTEX2 127 13.702892 -6.385757 -1.142376
VERTEX2 128 14.138618 -7.152354 -1.183432
VERTEX2 129 14.509016 -8.068970 -1.208287
VERTEX2 130 14.740998 -8.969679 -1.289738
VERTEX2 131 15.095659 -9.979756 -1.388554
VERTEX2 132 15.283106 -10.877581 -1.345418
VERTEX2 133 15.602760 -11.837961 -1.351217
VERTEX2 134 15.857098 -12.830303 -1.316564
VERTEX2 135 16.222522 -13.779212 -1.370838
VERTEX2 136 16.481322 -14.788546 -1.384018
VERTEX2 137 16.518427 -15.612688 -1.780838
VERTEX2 138 16.473426 -15.681822 -2.321431
VERTEX2 139 15.519060 -16.049243 -2.740917
VERTEX2 140 14.652521 -16.499439 -2.710572
VERTEX2 141 13.676704 -16.929272 -2.627695
VERTEX2 142 12.827520 -17.353656 -2.650544
VERTEX2 143 12.021605 -17.866359 -2.627831
VERTEX2 144 11.100558 -18.407172 -2.902218
VERTEX2 145 10.159465 -18.644131 -2.763330
VERTEX2 146 10.188466 -18.559799 -3.064870
VERTEX2 147 9.313452 -18.658310 -3.006282
VERTEX2 148 8.409116 -18.764391 -2.731590
VERTEX2 149 7.620775 -19.156003 -2.553417
VERTEX2 150 6.701089 -19.734550 -2.646698
VERTEX2 151 5.824104 -20.125167 -2.880539
VERTEX2 152 4.886271 -20.555106 -2.760431
VERTEX2 153 3.906057 -20.967413 -2.681036
VERTEX2 154 2.919397 -21.346159 -2.770194
VERTEX2 155 1.877147 -21.659093 -2.703534
VERTEX2 156 1.400786 -21.972955 -2.723256
VERTEX2 157 1.454289 -21.972879 3.042366
VERTEX2 158 0.505769 -21.582816 2.767914
VERTEX2 159 -0.441817 -21.229892 2.690538
VERTEX2 160 -0.597010 -21.069974 2.396470
VERTEX2 161 -1.116792 -20.278597 2.203305
VERTEX2 162 -1.814748 -19.540686 2.286424
VERTEX2 163 -2.124205 -19.015164 1.918501
VERTEX2 164 -2.470183 -18.169216 1.990507
VERTEX2 165 -2.940638 -17.184663 2.104560
VERTEX2 166 -3.348467 -16.295791 2.012197
VERTEX2 167 -3.587910 -15.316678 1.818514
VERTEX2 168 -3.876960 -14.402177 1.926661
VERTEX2 169 -4.153138 -13.489709 1.860996
VERTEX2 170 -4.588550 -12.625190 2.115421
VERTEX2 171 -5.104556 -11.689559 1.953314
VERTEX2 172 -5.581369 -10.725579 2.108761
VERTEX2 173 -6.056820 -9.854716 1.958812
VERTEX2 174 -6.381425 -8.860912 1.895412
VERTEX2 175 -6.787485 -7.851759 1.828073
VERTEX2 176 -7.159979 -6.753200 1.881045
VERTEX2 177 -7.336704 -5.813800 1.934239
VERTEX2 178 -7.702264 -4.887242 1.946538
VERTEX2 179 -7.645556 -4.731188 1.538230
VERTEX2 180 -7.634567 -4.632962 1.020148
VERTEX2 181 -7.574125 -4.566309 0.515843
VERTEX2 182 -6.717557 -4.219722 0.471512
VERTEX2 183 -5.839888 -3.862556 0.405256
VERTEX2 184 -4.938389 -3.644249 0.416987
VERTEX2 185 -3.949354 -3.329299 0.230435
VERTEX2 186 -2.950086 -3.006218 0.237438
VERTEX2 187 -2.050117 -2.832167 0.348219
VERTEX2 188 -0.927093 -2.457197 0.305665
VERTEX2 189 0.033667 -2.111916 0.300349
VERTEX2 190 0.934153 -1.585756 0.479267
VERTEX2 191 1.837823 -1.180942 0.406910
VERTEX2 192 2.780899 -0.858194 0.440269
VERTEX2 193 3.544033 -0.392498 0.805117
VERTEX2 194 3.439987 -0.400960 1.304582
VERTEX2 195 3.352060 -0.352824 1.803568
VERTEX2 196 2.833864 0.440305 2.120496
VERTEX2 197 2.319017 1.236855 2.159231
VERTEX2 198 1.750873 2.170096 2.242167
VERTEX2 199 1.208782 2.540853 2.732233
VERTEX2 200 1.265120 2.532399 -2.998975
VERTEX2 201 1.373255 2.556457 -2.450414
VERTEX2 202 1.459906 2.559807 -1.929340
VERTEX2 203 1.611831 2.630083 -1.397050
VERTEX2 204 1.593391 2.591488 -0.861625
VERTEX2 205 1.672604 2.607236 -0.318603
VERTEX2 206 1.598736 2.733876 0.228126
VERTEX2 207 1.653640 2.741218 0.503861
VERTEX2 208 1.672449 2.628153 -0.008912
VERTEX2 209 1.735199 2.561312 -0.505349
VERTEX2 210 1.788856 2.551581 -1.032338
VERTEX2 211 2.132009 1.590988 -1.167793
VERTEX2 212 2.577131 0.674909 -1.220649
VERTEX2 213 3.007785 -0.282786 -1.264607
VERTEX2 214 3.070417 -0.500445 -0.844745
VERTEX2 215 3.050192 -0.371288 -0.347771
VERTEX2 216 3.160422 -0.263488 0.191917
VERTEX2 217 3.102096 -0.136480 0.739165
VERTEX2 218 3.084429 -0.171112 1.245696
VERTEX2 219 3.029220 -0.201475 1.822830
VERTEX2 220 3.031153 -0.162892 2.342188
VERTEX2 221 2.995195 -0.163093 2.854818
VERTEX2 222 2.982303 -0.203753 -2.894751
VERTEX2 223 3.025085 -0.328884 -2.362610
VERTEX2 224 3.072010 -0.258245 -1.800314
VERTEX2 225 3.141399 -0.229998 -1.264470
VERTEX2 226 3.167791 -0.208500 -0.689977
VERTEX2 227 3.140012 -0.024162 -0.133510
VERTEX2 228 4.105756 0.015985 0.089567
VERTEX2 229 5.220890 0.029294 0.040690
VERTEX2 230 5.528310 -0.092473 -0.411435
VERTEX2 231 5.393975 -0.249743 -0.910967
VERTEX2 232 5.711260 -1.132378 -1.226375
VERTEX2 233 5.980698 -2.052135 -1.212433
VERTEX2 234 6.024647 -2.343665 -1.712009
VERTEX2 235 6.052107 -2.310066 -2.216592
VERTEX2 236 6.028579 -2.234069 -2.697506
VERTEX2 237 6.052859 -2.121303 3.101546
VERTEX2 238 6.052901 -1.993987 2.562943
VERTEX2 239 6.129124 -1.903695 2.067787
VERTEX2 240 6.238217 -1.823545 1.587010
VERTEX2 241 6.380827 -1.764224 1.058359
VERTEX2 242 6.447943 -1.737547 0.530250
VERTEX2 243 6.379313 -1.800974 0.311210
VERTEX2 244 6.298837 -1.756309 0.860426
VERTEX2 245 6.257272 -1.744907 1.422739
VERTEX2 246 6.121887 -1.281044 1.909780
VERTEX2 247 5.765677 -0.883326 2.152549
VERTEX2 248 5.792762 -0.790868 1.635519
VERTEX2 249 6.158324 0.132643 1.205667
VERTEX2 250 6.340091 0.483999 0.722466
VERTEX2 251 6.361691 0.454179 0.154732
VERTEX2 252 6.942782 0.153010 -0.225847
VERTEX2 253 7.950159 -0.093815 -0.306470
VERTEX2 254 8.466667 -0.197735 0.106298
VERTEX2 255 8.376335 -0.193350 0.587342
VERTEX2 256 8.484701 0.117607 1.036230
VERTEX2 257 8.895342 1.036068 1.159144
VERTEX2 258 9.139928 1.954536 1.649370
VERTEX2 259 9.109799 1.906614 2.205684
VERTEX2 260 9.067373 1.829061 2.778373
VERTEX2 261 9.098651 1.715746 -2.984385
VERTEX2 262 9.099960 1.635487 -2.467585
VERTEX2 263 9.211546 1.631374 -1.953297
VERTEX2 264 9.278908 1.613671 -1.452159
VERTEX2 265 9.376747 1.632528 -0.890128
VERTEX2 266 9.498491 1.693943 -0.342342
VERTEX2 267 10.394452 1.379254 -0.256034
VERTEX2 268 11.425066 1.045244 -0.362062
VERTEX2 269 11.489690 1.097637 0.108178
VERTEX2 270 11.351634 1.199397 0.655952
VERTEX2 271 11.310871 1.273756 1.251870
VERTEX2 272 11.183216 1.259201 1.808759
VERTEX2 273 11.203608 1.236668 2.351063
VERTEX2 274 11.130318 1.173709 2.894139
VERTEX2 275 11.066113 1.212624 -2.862702
VERTEX2 276 11.209909 1.326131 -2.374332
VERTEX2 277 11.083227 1.025717 -1.986664
VERTEX2 278 10.755452 0.105644 -2.000953
VERTEX2 279 10.177731 -0.696106 -2.304392
VERTEX2 280 9.471291 -1.304454 -2.045447
VERTEX2 281 9.548948 -1.400365 -1.414103
VERTEX2 282 9.710810 -1.194232 -0.895503
VERTEX2 283 10.302411 -1.948666 -0.816018
VERTEX2 284 10.510418 -2.213541 -1.317116
VERTEX2 285 10.445745 -2.234903 -1.843561
VERTEX2 286 10.111503 -2.479218 -2.293682
VERTEX2 287 9.382034 -3.066292 -2.351708
VERTEX2 288 8.817903 -3.939882 -2.258461
VERTEX2 289 8.637454 -4.194649 -2.700059
VERTEX2 290 8.001720 -4.488691 -2.381582
VERTEX2 291 8.114678 -4.428016 -1.955851
VERTEX2 292 8.222753 -4.442274 -1.347244
VERTEX2 293 8.280298 -4.425777 -0.827007
VERTEX2 294 8.257642 -4.410254 -0.295557
VERTEX2 295 8.269421 -4.325447 0.287220
VERTEX2 296 9.212562 -3.914404 0.350487
VERTEX2 297 9.720698 -3.640253 0.219215
VERTEX2 298 9.704470 -3.723358 -0.351718
VERTEX2 299 9.761577 -3.783162 -0.884415
VERTEX2 300 10.114472 -4.712552 -1.189038
VERTEX2 301 10.458626 -5.642668 -1.177607
VERTEX2 302 10.733898 -6.393795 -1.605680
VERTEX2 303 10.783563 -6.291524 -2.127347
VERTEX2 304 10.760010 -6.165153 -2.631602
VERTEX2 305 10.752835 -6.164620 -3.118591
VERTEX2 306 10.758170 -6.161313 2.640347
VERTEX2 307 10.852634 -6.098679 2.136848
VERTEX2 308 10.891059 -6.079116 1.612057
VERTEX2 309 10.991067 -6.071998 1.115543
VERTEX2 310 11.037147 -6.055334 1.177387
VERTEX2 311 10.893512 -5.992255 1.737505
VERTEX2 312 10.699881 -5.065782 1.901325
VERTEX2 313 10.332347 -4.138030 1.979173
VERTEX2 314 10.322415 -3.652162 1.571096
VERTEX2 315 10.502577 -3.697378 1.051142
VERTEX2 316 10.733846 -3.516343 0.572049
VERTEX2 317 11.643684 -3.031467 0.518916
VERTEX2 318 12.091647 -2.806307 0.082013
VERTEX2 319 12.086686 -2.821753 -0.423476
VERTEX2 320 12.103263 -2.856235 -0.914247
VERTEX2 321 12.423542 -3.710014 -1.145645
VERTEX2 322 12.558161 -4.164090 -0.782062
VERTEX2 323 12.701526 -4.184597 -0.284623
VERTEX2 324 12.757107 -3.995194 0.312854
VERTEX2 325 13.603904 -3.617135 0.253430
VERTEX2 326 14.595168 -3.369159 0.197272
VERTEX2 327 15.637642 -3.165279 0.129015
VERTEX2 328 16.304106 -3.067455 -0.287518
VERTEX2 329 16.312813 -3.169145 -0.808656
VERTEX2 330 16.268800 -3.220734 -1.341966
VERTEX2 331 16.258897 -3.252186 -1.865208
VERTEX2 332 16.223637 -3.314356 -2.379525
VERTEX2 333 16.230628 -3.242475 -2.883567
VERTEX2 334 16.249264 -3.199434 2.856607
VERTEX2 335 16.234246 -3.217748 2.311993
VERTEX2 336 16.269126 -3.196870 1.818138
VERTEX2 337 16.280186 -3.224635 1.620214
VERTEX2 338 16.243757 -3.247574 2.149531
VERTEX2 339 16.337504 -3.289623 2.690998
VERTEX2 340 16.297376 -3.190877 -3.015366
VERTEX2 341 15.344332 -3.343723 -2.876229
VERTEX2 342 14.389755 -3.673768 -2.835565
VERTEX2 343 13.448431 -3.929468 -2.810533
VERTEX2 344 13.111718 -4.044351 -2.384224
VERTEX2 345 13.075526 -4.046403 -1.843707
VERTEX2 346 13.090968 -4.116807 -1.347041
VERTEX2 347 13.567628 -4.919931 -1.194479
VERTEX2 348 13.791742 -5.723109 -1.127909
VERTEX2 349 14.344068 -6.693828 -1.084335
VERTEX2 350 14.837127 -7.669216 -1.239637
VERTEX2 351 15.163775 -8.366365 -0.846452
VERTEX2 352 15.764513 -9.155945 -1.015057
VERTEX2 353 16.248735 -9.989235 -1.104135
VERTEX2 354 16.266918 -9.923184 -0.633839
VERTEX2 355 16.304037 -9.921933 -0.118581
VERTEX2 356 16.831025 -9.568160 0.437614
VERTEX2 357 17.673019 -9.213737 0.174572
VERTEX2 358 18.663228 -9.054526 0.144892
VERTEX2 359 19.291989 -8.915482 0.514384
VERTEX2 360 19.292727 -8.915574 0.973458
VERTEX2 361 19.237082 -8.890348 1.582523
VERTEX2 362 19.238422 -8.857599 2.085777
VERTEX2 363 19.221983 -8.878880 2.574625
VERTEX2 364 19.157802 -8.907630 -3.134811
VERTEX2 365 18.171287 -9.065993 -2.961680
VERTEX2 366 17.227944 -9.379740 -2.919563
VERTEX2 367 16.261719 -9.522079 -2.882088
VERTEX2 368 16.074609 -9.667179 -2.508554
VERTEX2 369 16.083765 -9.615085 -1.944967
VERTEX2 370 16.199103 -9.662420 -1.419615
VERTEX2 371 16.639750 -10.522392 -1.266331
VERTEX2 372 16.949301 -11.452691 -1.306628
VERTEX2 373 17.215568 -12.349438 -1.372173
VERTEX2 374 17.310881 -13.287297 -1.491328
VERTEX2 375 17.362251 -14.259527 -1.536951
VERTEX2 376 17.416498 -15.362425 -1.603481
VERTEX2 377 17.564037 -15.384939 -1.156191
VERTEX2 378 17.631422 -15.284241 -0.572893
VERTEX2 379 17.577208 -15.225825 -0.058320
VERTEX2 380 18.534139 -14.993229 0.167061
VERTEX2 381 19.506109 -14.705420 0.137871
VERTEX2 382 20.446611 -14.675681 0.050098
VERTEX2 383 21.303956 -14.415281 0.263128
VERTEX2 384 21.470321 -14.279314 0.573312
VERTEX2 385 21.389393 -14.229166 1.151188
VERTEX2 386 21.375778 -14.265653 1.684859
VERTEX2 387 21.282764 -14.228618 2.248091
VERTEX2 388 21.390688 -14.370319 2.698588
VERTEX2 389 21.419942 -14.465007 -2.984159
VERTEX2 390 21.482493 -14.586277 -2.457254
VERTEX2 391 21.467084 -14.632934 -1.936630
VERTEX2 392 21.539647 -14.622664 -1.388440
VERTEX2 393 21.586849 -14.557087 -0.868124
VERTEX2 394 21.570496 -14.526632 -1.277604
VERTEX2 395 21.539232 -14.458023 -1.758254
VERTEX2 396 21.559980 -14.475392 -2.265636
VERTEX2 397 21.518289 -14.417300 -2.812797
VERTEX2 398 20.606347 -14.413348 -3.084900
VERTEX2 399 19.613077 -14.496756 -2.893754
VERTEX2 400 18.686861 -14.760880 -2.895088
VERTEX2 401 18.457276 -14.680251 2.997558
VERTEX2 402 18.394191 -14.621761 2.596722
VERTEX2 403 18.329691 -14.700331 3.101329
VERTEX2 404 18.459239 -14.755004 -2.642469
VERTEX2 405 17.408207 -15.094048 -2.813664
VERTEX2 406 16.477244 -15.463649 -2.825052
VERTEX2 407 16.567167 -15.439243 -2.333171
VERTEX2 408 16.596650 -15.470659 -1.799136
VERTEX2 409 16.699316 -15.424326 -1.268460
VERTEX2 410 17.086858 -16.343044 -1.177300
VERTEX2 411 17.445421 -17.133866 -1.209599
VERTEX2 412 17.430610 -17.367977 -1.389388
VERTEX2 413 17.418330 -17.267817 -0.887064
VERTEX2 414 17.393853 -17.161624 -0.354591
VERTEX2 415 17.307629 -17.117781 0.194724
VERTEX2 416 17.333461 -17.146886 0.696885
VERTEX2 417 17.306553 -17.038420 1.266010
VERTEX2 418 17.400181 -16.959777 1.791898
VERTEX2 419 17.358857 -17.006915 2.346776
VERTEX2 420 17.174503 -17.020498 2.584641
VERTEX2 421 16.609367 -16.314311 2.399332
VERTEX2 422 15.823656 -15.688095 2.459343
VERTEX2 423 15.108280 -15.207564 2.943548
VERTEX2 424 14.853228 -15.303624 -2.900504
VERTEX2 425 13.995319 -15.563157 -2.649497
VERTEX2 426 13.157717 -16.142016 -2.655418
VERTEX2 427 12.205943 -16.724289 -2.568975
VERTEX2 428 11.468119 -17.238673 -2.508005
VERTEX2 429 10.669836 -17.799770 -2.116943
VERTEX2 430 10.748491 -17.803907 -1.591239
VERTEX2 431 11.234382 -18.722920 -1.132470
VERTEX2 432 11.713540 -19.668130 -1.225495
VERTEX2 433 11.983736 -20.324820 -0.978712
VERTEX2 434 12.000813 -20.347349 -0.494650
VERTEX2 435 12.005781 -20.369205 0.057236
VERTEX2 436 12.093723 -20.268978 0.555566
VERTEX2 437 12.089557 -20.271428 1.095963
VERTEX2 438 11.967934 -20.229021 1.611584
VERTEX2 439 11.960191 -20.210034 2.192532
VERTEX2 440 11.467083 -19.251415 1.960378
VERTEX2 441 11.203379 -18.353548 2.092659
VERTEX2 442 10.847152 -17.583809 2.264133
VERTEX2 443 10.761105 -17.537494 2.763475
VERTEX2 444 10.704771 -17.534098 -3.001777
VERTEX2 445 9.805809 -17.732974 -3.024829
VERTEX2 446 9.774819 -17.666361 -2.513423
VERTEX2 447 9.745453 -17.589388 -1.928787
VERTEX2 448 9.933562 -17.717298 -1.421871
VERTEX2 449 10.414976 -18.579818 -1.161761
VERTEX2 450 10.753506 -19.469920 -1.416701
VERTEX2 451 10.919599 -20.410992 -1.413125
VERTEX2 452 11.021319 -20.624079 -1.555894
VERTEX2 453 10.974532 -20.435053 -2.037175
VERTEX2 454 10.919633 -20.282226 -2.571809
VERTEX2 455 10.973650 -20.335615 -3.086952
VERTEX2 456 10.980971 -20.216883 2.689072
VERTEX2 457 11.018263 -20.107244 2.197983
VERTEX2 458 10.684048 -19.373552 1.711373
VERTEX2 459 10.441721 -18.420257 1.858027
VERTEX2 460 10.170168 -17.572794 2.341841
VERTEX2 461 10.208436 -17.682562 2.885354
VERTEX2 462 10.075328 -17.776785 -2.859473
VERTEX2 463 9.270631 -18.265518 -2.620644
VERTEX2 464 8.299429 -18.636962 -2.745254
VERTEX2 465 7.384682 -18.938340 -2.891060
VERTEX2 466 6.377853 -19.181278 -2.854264
VERTEX2 467 5.388573 -19.539037 -2.912687
VERTEX2 468 4.472014 -19.676600 -2.710344
VERTEX2 469 4.593826 -19.716741 -2.150139
VERTEX2 470 4.625805 -19.737100 -1.658346
VERTEX2 471 4.907025 -20.327253 -1.138264
VERTEX2 472 5.577754 -21.112076 -0.730522
VERTEX2 473 6.312900 -21.798860 -1.028501
VERTEX2 474 6.631352 -22.549956 -1.184037
VERTEX2 475 6.740941 -22.561146 -0.743701
VERTEX2 476 6.789628 -22.470800 -0.221860
VERTEX2 477 6.716283 -22.346885 0.229804
VERTEX2 478 6.686958 -22.274655 0.809504
VERTEX2 479 6.648772 -22.347133 1.354902
VERTEX2 480 6.608501 -22.352834 1.899985
VERTEX2 481 6.086056 -21.405202 2.051303
VERTEX2 482 5.467614 -20.658581 2.338097
VERTEX2 483 4.799519 -19.889540 2.266176
VERTEX2 484 4.678723 -19.821253 2.702935
VERTEX2 485 4.648305 -19.881218 -3.042207
VERTEX2 486 3.602083 -20.304647 -2.658319
VERTEX2 487 3.299464 -20.476540 -2.191577
VERTEX2 488 3.339914 -20.442475 -1.621680
VERTEX2 489 3.754443 -21.308411 -1.173136
VERTEX2 490 4.144731 -22.105442 -1.141802
VERTEX2 491 4.528990 -22.896827 -1.281686
VERTEX2 492 4.519544 -22.874941 -1.339780
VERTEX2 493 4.231356 -22.532588 -1.788195
VERTEX2 494 4.224851 -22.568596 -2.352088
VERTEX2 495 4.114531 -22.570280 -2.851871
VERTEX2 496 4.119144 -22.584194 2.908788
VERTEX2 497 4.168768 -22.525707 2.379962
VERTEX2 498 3.923199 -21.623102 2.020831
VERTEX2 499 3.281547 -20.978617 2.338699
VERTEX2 500 2.657755 -20.349240 2.848853
VERTEX2 501 2.603394 -20.470445 -2.887362
VERTEX2 502 2.663525 -20.433525 -2.318175
VERTEX2 503 2.029304 -21.138274 -2.397667
VERTEX2 504 1.297475 -21.776051 -2.449688
VERTEX2 505 0.573441 -22.582202 -2.347382
VERTEX2 506 0.206321 -23.001589 -1.936279
VERTEX2 507 0.242366 -22.932282 -1.440029
VERTEX2 508 0.162619 -22.935682 -0.863234
VERTEX2 509 0.221098 -22.894915 -0.357714
VERTEX2 510 0.272848 -22.900185 0.147503
VERTEX2 511 0.248816 -22.914405 0.728170
VERTEX2 512 0.169248 -22.838262 1.287001
VERTEX2 513 0.153985 -22.822046 1.826438
VERTEX2 514 0.151088 -22.865071 1.566524
VERTEX2 515 0.114562 -22.749521 1.057123
VERTEX2 516 0.775718 -21.929912 1.068597
VERTEX2 517 1.183838 -20.900108 1.144555
VERTEX2 518 1.805959 -20.039125 0.982822
VERTEX2 519 2.296470 -19.175509 1.047770
VERTEX2 520 2.785053 -18.374071 0.918984
VERTEX2 521 2.845575 -18.342356 0.437303
VERTEX2 522 2.934639 -18.419670 -0.041884
VERTEX2 523 2.908511 -18.366965 -0.540176
VERTEX2 524 2.859365 -18.310472 -1.021160
VERTEX2 525 2.746572 -18.290004 -1.543337
VERTEX2 526 2.661963 -18.181843 -2.063532
VERTEX2 527 2.609849 -18.213453 -2.542841
VERTEX2 528 1.778929 -18.747811 -2.783730
VERTEX2 529 0.867085 -19.122022 -2.733843
VERTEX2 530 -0.000103 -19.476062 -2.703138
VERTEX2 531 -0.892750 -19.698632 -2.868103
VERTEX2 532 -1.863131 -19.888929 -2.852810
VERTEX2 533 -2.228497 -20.138423 -2.434126
VERTEX2 534 -2.205985 -20.193473 -1.896579
VERTEX2 535 -2.137104 -20.193715 -1.399216
VERTEX2 536 -2.120971 -20.185988 -0.778730
VERTEX2 537 -2.080629 -20.087014 -0.238542
VERTEX2 538 -2.006412 -19.941026 0.311737
VERTEX2 539 -1.147566 -19.525885 0.543012
VERTEX2 540 -0.257615 -18.926132 0.599179
VERTEX2 541 0.605067 -18.226235 0.631222
VERTEX2 542 0.985365 -17.894199 1.086992
VERTEX2 543 1.019141 -17.810530 1.594827
VERTEX2 544 0.896262 -17.541404 2.145754
VERTEX2 545 0.440229 -16.855773 2.544149
VERTEX2 546 0.479833 -16.923845 3.039808
